ID,Restaurant,Address,Time,Price,District,latitude,longitude
1365,Nhi Nhi - Bún Thịt Nướng & Bánh Mì Xíu Mại,"7 Trương Văn Hải, P. Tăng Nhơn Phú B, Quận 9, TP. HCM",,25.000 - 40.000,Quận 9,10.8405874,106.777499
1366,Nhà Mẹt - Bún Đậu & Mì Trộn Lòng Đào,"168 Nam Hòa, P. Phước Long A, Quận 9, TP. HCM",,2.000 - 130.000,Quận 9,10.8219652,106.7605409
1367,Bún Đậu Tôn Đào - Ehome S,"Tầng Trệt, C015 Block C, Tầng Trệt 15 Ehome S, Đường 2A, P. Phú Hữu, Quận 9, TP. HCM",,8.000 - 90.000,Quận 9,10.8025743,106.7901298
1368,Vati - Cơm Văn Phòng & Ăn Vặt - Shop Online,"73/45/7 Đình Phong Phú, P. Tăng Nhơn Phú B, Quận 9, TP. HCM",,5.000 - 40.000,Quận 9,10.8402814,106.7810844
1369,"Baby Chicken - Gà Rán, Khoai Tây Chiên & Khoai Lang Lắc - Shop Online","1063A Nguyễn Xiển, P. Long Bình, Quận 9, TP. HCM",,10.000 - 30.000,Quận 9,10.8938845,106.8328969
1370,Cơm Tấm Ngô Quyền - Hiệp Phú,"3 Ngô Quyền, P. Hiệp Phú, Quận 9, TP. HCM",07:00 - 21:00,25.000 - 60.000,Quận 9,10.8448044,106.7754398
1371,Quán Phở Tín 2 - Ngô Quyền,"52B Ngô Quyền, P. Hiệp Phú, Quận 9, TP. HCM",06:00 - 12:00 | 16:00 - 21:00,40.000 - 80.000,Quận 9,10.8448044,106.7754398
1372,"Bún Bò Yến - Bún Bò, Bò Kho & Bún Riêu - Tăng Nhơn Phú","101 Tăng Nhơn Phú, P. Phước Long B, Quận 9, TP. HCM",06:00 - 13:30,0 - 0,Quận 9,10.8290825,106.7729352
1373,Bún Bò 155 - Lã Xuân Oai,"155 Lã Xuân Oai, P. Tăng Nhơn Phú A, Quận 9, TP. HCM",,30.000 - 55.000,Quận 9,10.8277029,106.8058751
1374,Bún Đậu Mắm Tôm H-Famil - 464 Lê Văn Việt,"464 Lê Văn Việt, P. Tăng Nhơn Phú A, Quận 9, TP. HCM",09:30 - 22:00,25.000 - 65.000,Quận 9,10.8455457,106.7952742
1375,Điểm Tâm 86 - Hủ Tiếu & Bò Kho,"86 Đường Số 8, P. Phước Bình, Quận 9, TP. HCM",,20.000 - 40.000,Quận 9,0.0,0.0
1376,Tiệm Bánh Chuối Nhà Làm - Đường 13,"98 Đường 13, P. Phước Bình, Quận 9, TP. HCM",08:00 - 17:00,50.000 - 120.000,Quận 9,10.8117956,106.7698114
1377,Trùm Bún Đậu - Bún Đậu Mắm Tôm - Đường 109,"22B Đường 109, P. Phước Long B, Quận 9, TP. HCM",08:00 - 22:00,0 - 0,Quận 9,10.8085263,106.7811958
1378,Cơm Gà Xối Nước Mắm Song Anh - Đường D3,"10 Đường D3, KDC Kiến Á, P. Phước Long B, Quận 9, TP. HCM",07:00 - 13:00,10.000 - 500.000,Quận 9,0.0,0.0
1379,Essence - Cake & Coffee,"184 Man Thiện, P. Tăng Nhơn Phú A, Quận 9, TP. HCM",06:00 - 22:00,8.000 - 42.000,Quận 9,10.8516722,106.7946566
1380,Snack To Go - Ăn Vặt Văn Phòng - Đường Số 1,"Chung Cư Sky9, 61 - 63 Đường Số 1, P. Phú hữu, Quận 9, TP. HCM",08:00 - 20:00,12.000 - 50.000,Quận 9,0.0,0.0
1381,Bún Đậu Mắm Tôm H-Famil - Man Thiện,"202A3 Man Thiện, P. Tăng Nhơn Phú A, Quận 9, TP. HCM",10:00 - 13:00 | 16:00 - 21:00,40.000 - 60.000,Quận 9,10.8516722,106.7946566
1382,Bún Đậu Mắm Tôm H-Famil - Lê Văn Việt,"136 Lê Văn Việt, P. Hiệp Phú, Quận 9, TP. HCM",09:00 - 21:30,30.000 - 60.000,Quận 9,10.8485401,106.7748124
1383,Bánh Mì Chợ Nhỏ,"267/2 Lê Văn Việt, P. Hiệp Phú, Quận 9, TP. HCM",,10.000 - 20.000,Quận 9,10.8485401,106.7748124
1384,K12 - Bánh Tráng Nướng,"261A Nam Hòa, P. Phước Long A, Quận 9, TP. HCM",,15.000 - 25.000,Quận 9,10.8219652,106.7605409
1385,Bếp Nhà Chang - Bánh Mì Pate Xíu Mại,"46/6/2 Đường Số 5, P. Tân Nhơn Phú B, Quận 9, TP. HCM",,25.000 - 50.000,Quận 9,0.0,0.0
1386,Sữa Chua Trân Châu Hạ Long Quảng Ninh - Đường Số 1,"TM13, Block C - Chung Cư 9 View, Đường Số 1, P. Phước Long B, Quận 9, TP. HCM",,20.000 - 45.000,Quận 9,10.8153104,106.7762954
1387,"Hùng Béo - Hủ Tiếu, Mì Xào & Cơm Trưa - Ngô Quyền","5A Ngô Quyền, Khu Phố 2, P. Hiệp Phú, Quận 9, TP. HCM",,25.000 - 35.000,Quận 9,0.0,0.0
1388,Phúc Lộc Thọ - Cơm Chiên Gà Xối Mỡ,"39 Lê Lợi, P. Hiệp Phú, Quận 9, TP. HCM",,20.000 - 40.000,Quận 9,10.845478,106.7746587
1389,TaKu - Hamburger & Cơm Văn Phòng - Bưng Ông Thoàn,"306 Bưng Ông Thoàn, P. Tăng Nhơn Phú B, Quận 9, TP. HCM",,7.000 - 61.000,Quận 9,10.8212783,106.7952582
1390,Ốc Đại - Dương Đình Hội,"215 Dương Đình Hội, P. Phước Long B, Quận 9, TP. HCM",,40.000 - 50.000,Quận 9,10.8270252,106.7809937
1391,Cơm Gà Xối Nước Mắm Song Anh - Đường D3,"10 Đường D3, KDC Kiến Á, P. Phước Long B, Quận 9, TP. HCM",07:00 - 13:00,10.000 - 500.000,Quận 9,0.0,0.0
1392,Gà Rán & Burger McDonald’s Saigon Supermarket,"Siêu Thị Sài Gòn, 460 Đường 3 Tháng 2, P. 12, Quận 10, TP. HCM",07:00 - 23:59,30.000 - 100.000,Quận 10,10.76871805,106.6675386
1393,Bánh Bao Thọ Phát - 182 Nguyễn Tri Phương,"182 Nguyễn Tri Phương, P. 4, Quận 10, TP. HCM",05:30 - 22:00,2.000 - 45.000,Quận 10,10.7602038,106.668848
1394,Cơm Tấm Hậu - Tô Hiến Thành,"235 Tô Hiến Thành, P. 13, Quận 10, TP. HCM",07:00 - 23:45,35.000 - 55.000,Quận 10,10.7783816,106.6678704
1395,Cháo Dinh Dưỡng Việt Soup - Hòa Hảo,"007 Lô F Chung Cư Ngô Gia Tự, Hòa Hảo, P. 2, Quận 10, TP. HCM",05:30 - 20:00,12.000 - 25.000,Quận 10,0.0,0.0
1396,Sủi Cảo Huy Ngân,"538 Lý Thái Tổ, P. 10, Quận 10, TP. HCM",06:00 - 22:00,35.000 - 50.000,Quận 10,10.7678426,106.6718913
1397,Cháo Trẻ Em - Cháo Dinh Dưỡng UNO - Lý Thái Tổ,"377 Lý Thái Tổ, P. 9, Quận 10, TP. HCM",06:00 - 19:30,20.000 - 40.000,Quận 10,10.7677409,106.6721763
1398,Cơm - Mì Gà Da Giòn,"310 Bà Hạt, P. 9, Quận 10, TP. HCM",,35.000 - 35.000,Quận 10,10.7661549,106.6682463
1399,Con Gà Nướng - Thành Thái,"152/7 Thành Thái, P. 12, Quận 10, TP. HCM",08:00 - 22:00,25.000 - 150.000,Quận 10,10.7686382,106.6666929
1400,Busan Korean Food - Nguyễn Tri Phương,"272A Nguyễn Tri Phương, P. 4, Quận 10, TP. HCM",09:30 - 21:00,40.000 - 150.000,Quận 10,10.7602038,106.668848
1401,Bánh Mì Má Hải - Vĩnh Viễn,"388 Vĩnh Viễn, P. 8, Quận 10, TP. HCM",06:30 - 18:00,10.000 - 20.000,Quận 10,10.7633274,106.6660529
1402,Quán Gỏi Cuốn Hạnh,"420A Hoà Hảo, P. 5, Quận 10, TP. HCM",10:00 - 18:00,6.000 - 10.000,Quận 10,10.7618594,106.6684286
1403,Tiến Hải Quán - Bún Đậu Mắm Tôm Hà Nội - Đồng Nai,"2 Đồng Nai, P. 15, Quận 10, TP. HCM",09:20 - 22:20,30.000 - 40.000,Quận 10,10.7794391,106.6623229
1404,Ốc Cẩm - Ốc & Hải Sản - Trần Nhân Tôn,"162 Trần Nhân Tôn, P. 2, Quận 10, TP. HCM",00:00 - 00:30 | 11:30 - 23:59,30.000 - 100.000,Quận 10,10.7624099,106.6748264
1405,Gà Rán KFC - Ngô Gia Tự,"1 - 3 Ngô Gia Tự, P. 2, Quận 10, TP. HCM",09:00 - 21:00,30.000 - 88.000,Quận 10,10.7661819,106.6733104
1406,2 Chị Em - Cơm Gà Nha Trang - Trường Sơn,"CC19 Trường Sơn, P. 15, Quận 10, TP. HCM",09:30 - 21:00,25.000 - 37.000,Quận 10,10.7813997,106.6623673
1407,Chị 3 - Bún Nước - Tô Hiến Thành,"495/2 Tô Hiến Thành, P. 14, Quận 10, TP. HCM",,30.000 - 45.000,Quận 10,10.773535,106.66237
1408,Texas Chicken - Sư Vạn Hạnh,"463 Sư Vạn Hạnh, Quận 10, TP. HCM",10:00 - 22:00,20.000 - 295.000,Quận 10,10.7757564,106.6672707
1409,Cá Viên Chiên Anh Chị Em - Ăn Vặt,"498 Hoà Hảo, P. 5, Quận 10, TP. HCM",,10.000 - 30.000,Quận 10,10.7618594,106.6684286
1410,Bánh Bao Chiên Thanh Tâm,"008 lô U Chung Cư Ngô Gia Tự, P. 2, Quận 10, TP. HCM",10:00 - 22:00,6.000 - 20.000,Quận 10,0.0,0.0
1411,Anh Út - Mì Quảng & Bún Mắm Nêm,"609/20B Cách Mạng Tháng 8, P. 15, Quận 10, TP. HCM",06:15 - 20:00,7.000 - 110.000,Quận 10,10.7842705,106.6660759
1412,Phan Lê - Bún Cá Lóc - Cao Thắng,"159 Cao Thắng, P. 11, Quận 10, TP. HCM",06:45 - 21:41,35.000 - 78.000,Quận 10,10.773184,106.6785064
1413,Bún Bò Huế Đông Ba - Hòa Hưng,"93 Hòa Hưng, P. 12, Quận 10, TP. HCM",06:30 - 20:30,8.000 - 45.000,Quận 10,10.7791189,106.6740958
1414,Hoàng Ty - Đặc Sản Trảng Bàng - Thành Thái,"120 Thành Thái, Quận 10, TP. HCM",08:00 - 21:00,60.000 - 110.000,Quận 10,10.7744831,106.6644345
1415,"Bento Delichi - Cơm Gà Xối Mỡ, Cơm Gà Mắm Tỏi - Thành Thái","58/23 Thành Thái, P. 12, Quận 10, TP. HCM",08:00 - 21:00,40.000 - 50.000,Quận 10,10.7686382,106.6666929
1416,Bún Bò A Hùng,"68/106 Đồng Nai, P. 15, Quận 10, TP. HCM",06:00 - 21:00,25.000 - 35.000,Quận 10,10.7794391,106.6623229
1417,"Quán Chú Dũng - Hủ Tiếu Bò Kho, Hủ Tiếu Sườn & Mì Xào Bò - Nguyễn Chí Thanh","428/8A Nguyễn Chí Thanh, P. 6, Quận 10, TP. HCM",06:00 - 22:00,20.000 - 30.000,Quận 10,10.7593496,106.6647241
1418,Phở 24 - Nguyễn Tri Phương,"319 Nguyễn Tri Phương, P. 5, Quận 10, TP. HCM",06:00 - 21:45,25.000 - 55.000,Quận 10,10.7608731,106.6685972
1419,Hủ Tiếu Chay - Trường Sơn,"49 Trường Sơn, P. 15, Quận 10, TP. HCM",05:45 - 20:30,17.000 - 23.000,Quận 10,10.7813997,106.6623673
1420,Lotteria - Ngô Gia Tự,"2 Ngô Gia Tự, P. 9, Quận 10, TP. HCM",07:00 - 22:30,3.000 - 50.000,Quận 10,10.7661819,106.6733104
1421,Cơm Tấm Ghiền - Sườn Cây Nướng Mật Ong - Đường 3/2,"215 Đường 3/2, P. 10, Quận 10, TP. HCM",06:30 - 22:00,0 - 0,Quận 10,0.0,0.0
1422,O Tú - Bún Bò Huế - Nguyễn Tri Phương,"466A Nguyễn Tri Phương, P. 9, Quận 10, TP. HCM",06:00 - 14:00 | 16:30 - 21:30,20.000 - 50.000,Quận 10,10.7647365,106.6678383
1423,Cơm Tấm Cô Hoa - Ngô Quyền,"41 Ngô Quyền, Quận 10, TP. HCM",07:00 - 21:00,20.000 - 50.000,Quận 10,10.7602489,106.6654176
1424,Bún Mọc A Cọp,"172 Trần Nhân Tôn, Quận 10, TP. HCM",,25.000 - 30.000,Quận 10,10.7624099,106.6748264
1425,Hủ Tiếu Sa Đéc - Bà Hạt,"002 Lô E Chung Cư Ấn Quang, Đường Bà Hạt, P. 9, Quận 10, TP. HCM",07:00 - 14:00 | 16:00 - 22:00,25.000 - 35.000,Quận 10,0.0,0.0
1426,Ăn Vặt Cá Viên Chiên Đệ Nhất - Sư Vạn Hạnh,"207/11 Sư Vạn Hạnh, P. 9, Quận 10, TP. HCM",00:00 - 04:45 | 07:00 - 23:59,5.000 - 50.000,Quận 10,10.7686682,106.6713072
1427,Bánh Ướt Lòng Gà Bảo Thư - Đào Duy Từ,"82 Đào Duy Từ, P. 5, Quận 10, TP. HCM",07:00 - 19:00,25.000 - 40.000,Quận 10,10.7604592,106.6670571
1428,Hủ Tiếu Ghẹ Muối Ớt Đỏ - Nguyễn Tri Phương,"261 Nguyễn Tri Phương, P. 5, Quận 10, TP. HCM",06:30 - 23:30,45.000 - 75.000,Quận 10,10.7630104,106.6681101
1429,Quán Bún Riêu Bà Dú - Nguyễn Tri Phương,"268 Nguyễn Tri Phương, P. 4, Quận 10, TP. HCM",06:00 - 22:29,30.000 - 50.000,Quận 10,10.7602038,106.668848
1430,Hủ Tiếu Mì Gà Nguyễn Kim - Nhật Tảo,"457/2 Nhật Tảo, (Đối Diện 386 Nhật Tảo), P. 6, Quận 10, TP. HCM",,15.000 - 50.000,Quận 10,0.0,0.0
1431,Hủ Tiếu Nam Vang Tân Thành Đạt - Nguyễn Tri Phương,"425 Đường Nguyễn Tri Phương, P. 8, Quận 10, TP. HCM",00:00 - 23:59,9.000 - 99.000,Quận 10,10.767749,106.6670229
1432,Há Cảo Xíu Mại Dương Ký,"19 Ngô Gia Tự, P. 2, Quận 10, TP. HCM",06:45 - 21:30,2.500 - 20.000,Quận 10,10.7661819,106.6733104
1433,Súp Cua Mộc - Hòa Hưng,"76 Hoà Hưng, P. 13, Quận 10, TP. HCM",06:30 - 22:00,17.000 - 20.000,Quận 10,10.7791189,106.6740958
1434,Bún Bò Quê Mạ,"666/78 Ba Tháng Hai, P. 14, Quận 10, TP. HCM",06:00 - 21:30,35.000 - 45.000,Quận 10,10.7640794,106.6603177
1435,Bánh Mì Que Chip - Hòa Hảo,"355 Hòa Hảo, P. 5, Quận 10, TP. HCM",07:00 - 20:30,8.000 - 18.000,Quận 10,10.7618594,106.6684286
1436,Chị Hai - Trộn & Cuốn - Cách Mạng Tháng 8,"623/23G Cách Mạng Tháng 8, P. 15, Quận 10, TP. HCM",06:30 - 20:00,30.000 - 80.000,Quận 10,10.7842705,106.6660759
1437,Bún Bò Huế Ba Nghị,"466 Nguyễn Tri Phương, P. 9, Quận 10, TP. HCM",,30.000 - 40.000,Quận 10,10.7647365,106.6678383
1438,Tân Hòa Ký - Hủ Tiếu Mì Gia - Nguyễn Tri Phương,"430 Đường Nguyễn Tri Phương, P. 4, Quận 10, TP. HCM",,30.000 - 60.000,Quận 10,10.7655712,106.6676529
1439,Phong Lan Quán - Bún Cá Rô Đồng,"54 Cửu Long, P. 15, Quận 10, TP. HCM",06:00 - 21:00,32.000 - 48.000,Quận 10,10.781417,106.6623585
1440,"Minh Khang - Bánh Canh, Bún Cá & Bún Sứa","15 Nguyễn Ngọc Lộc, P. 14, Quận 10, TP. HCM",06:00 - 20:00,20.000 - 40.000,Quận 10,10.7686654,106.6627818
1441,Bún Chả 1986,"30 Cửu Long, P. 15, Quận 10, TP. HCM",07:30 - 14:30 | 17:00 - 21:30,35.000 - 50.000,Quận 10,10.781417,106.6623585
1442,Bún Chả Hà Nội 1982 - Nguyễn Ngọc Lộc,"100/43 Nguyễn Ngọc Lộc, P. 14, Quận 10, TP. HCM",,13.000 - 47.000,Quận 10,10.7686654,106.6627818
1443,Bia Tươi Sài Gòn - Chè Bưởi Lucy,"83/23G Hòa Hưng, P. 12, Quận 10, TP. HCM",08:00 - 22:00,15.000 - 25.000,Quận 10,10.7791189,106.6740958
1444,Mì Ý Double B - Tô Hiến Thành,"266/70 Tô Hiến Thành, P. 15, Quận 10, TP. HCM",08:00 - 22:00,17.000 - 75.000,Quận 10,10.7821288,106.668263
1445,Gà Ta Sơn Ca - Hồ Bá Kiện,"83 Hồ Bá Kiện, P. 15, Quận 10, TP. HCM",06:35 - 21:30,15.000 - 110.000,Quận 10,10.7824237,106.6672365
1446,Phở 24 - Nguyễn Tri Phương,"319 Nguyễn Tri Phương, P. 5, Quận 10, TP. HCM",06:00 - 21:45,25.000 - 55.000,Quận 10,10.7608731,106.6685972
1447,Hủ Tiếu Chay - Trường Sơn,"49 Trường Sơn, P. 15, Quận 10, TP. HCM",05:45 - 20:30,17.000 - 23.000,Quận 10,10.7813997,106.6623673
1448,Quán Chay Thôi Kệ - Lê Hồng Phong,"727 Lê Hồng Phong, P. 12, Quận 10, TP. HCM",06:45 - 19:10,10.000 - 22.000,Quận 10,10.7722005,106.6723737
1449,Há Cảo Xíu Mại Dương Ký,"19 Ngô Gia Tự, P. 2, Quận 10, TP. HCM",06:45 - 21:30,2.500 - 20.000,Quận 10,10.7661819,106.6733104
1450,Bún Bò Huế Ba Nghị,"466 Nguyễn Tri Phương, P. 9, Quận 10, TP. HCM",,30.000 - 40.000,Quận 10,10.7647365,106.6678383
1451,Tân Hòa Ký - Hủ Tiếu Mì Gia - Nguyễn Tri Phương,"430 Đường Nguyễn Tri Phương, P. 4, Quận 10, TP. HCM",,30.000 - 60.000,Quận 10,10.7655712,106.6676529
1452,Tâm Quán - Bún Quậy Phú Quốc - Nguyễn Tri Phương,"210 Nguyễn Tri Phương, P. 4, Quận 10, TP. HCM",,35.000 - 55.000,Quận 10,10.7602038,106.668848
1453,Phong Lan Quán - Bún Cá Rô Đồng,"54 Cửu Long, P. 15, Quận 10, TP. HCM",06:00 - 21:00,32.000 - 48.000,Quận 10,10.781417,106.6623585
1454,"Minh Khang - Bánh Canh, Bún Cá & Bún Sứa","15 Nguyễn Ngọc Lộc, P. 14, Quận 10, TP. HCM",06:00 - 20:00,20.000 - 40.000,Quận 10,10.7686654,106.6627818
1455,Bún Chả 1986,"30 Cửu Long, P. 15, Quận 10, TP. HCM",07:30 - 14:30 | 17:00 - 21:30,35.000 - 50.000,Quận 10,10.781417,106.6623585
1456,Bia Tươi Sài Gòn - Chè Bưởi Lucy,"83/23G Hòa Hưng, P. 12, Quận 10, TP. HCM",08:00 - 22:00,15.000 - 25.000,Quận 10,10.7791189,106.6740958
1457,Gà Ta Sơn Ca - Hồ Bá Kiện,"83 Hồ Bá Kiện, P. 15, Quận 10, TP. HCM",06:35 - 21:30,15.000 - 110.000,Quận 10,10.7824237,106.6672365
1458,Kem Bơ - Trái Cây Tô 251 - Tô Hiến Thành,"163/9 Tô Hiến Thành, P. 13, Quận 10, TP. HCM",00:00 - 02:30 | 08:00 - 23:59,10.000 - 25.000,Quận 10,10.7783816,106.6678704
1459,Cơm Tấm Phúc Lộc Thọ - Lý Thường Kiệt,"144 Lý Thường Kiệt, P. 14, Quận 10, TP. HCM",06:00 - 21:30,20.000 - 50.000,Quận 10,10.7705421,106.6581494
1460,Bánh Mì Xíu Mại Chấm 79 Đà Lạt- Thành Thái,"3/71/10 Thành Thái, Quận 10, TP. HCM",07:30 - 15:00,15.000 - 35.000,Quận 10,10.7684286,106.6645542
1461,Bò Kho Gánh - Chung Cư Ngô Gia Tự,"029 Lô H Chung Cư Ngô Gia Tự, P. 2, Quận 10, TP. HCM",07:00 - 21:30,25.000 - 25.000,Quận 10,0.0,0.0
1462,Ăn Uống Vặt Cường Ngân - Hòa Hưng,"228A Hòa Hưng, P. 13, Quận 10, TP. HCM",00:00 - 23:59,10.000 - 40.000,Quận 10,10.7791189,106.6740958
1463,Cơm Tấm Thuận Kiều - Thuận Kiều,"54 Thuận Kiều, P. 4, Quận 11, TP. HCM",06:30 - 20:30,20.000 - 55.000,Quận 11,10.7587167,106.6585498
1464,Bún Bò Huế - Đường Số 6,"1C Đường Số 6, Quận 11, TP. HCM",,23.000 - 38.000,Quận 11,10.7616022,106.6489391
1465,Năm Đoan - Bánh Canh Cá Lóc,"03 Lô B2 Chung Cư 319, Lý Thường Kiệt, P. 15, Quận 11, TP. HCM",07:00 - 19:00,25.000 - 37.000,Quận 11,0.0,0.0
1466,Sành Quán - Bún Nước Lèo - Tạ Uyên,"120 Tạ Uyên, P. 4, Quận 11, TP. HCM",06:30 - 20:30,0 - 0,Quận 11,10.7584702,106.6534469
1467,Chuối Nếp Nướng & Cháo Lòng,"7/1 Trịnh Đình Trọng, P. 5, Quận 11, TP. HCM",07:00 - 14:00,10.000 - 30.000,Quận 11,10.7752325,106.6459165
1468,"Phở Ngoon - Phở Bò, Phở Gà & Bò Kho","1456E Đ. 3/2, P. 2, Quận 11, TP. HCM",06:00 - 22:00,0 - 0,Quận 11,10.7731915,106.6775641
1469,Gà Rán Popeyes - Lê Đại Hành,"397A Lê Đại Hành, P. 11, Quận 11, TP. HCM",10:00 - 21:30,30.000 - 170.000,Quận 11,10.765703,106.6545333
1470,A.Kê - Mì Gà Cay HongKong & Mì Xá Xíu Trứng Muối - Lãnh Binh Thăng,"248 Lãnh Binh Thăng, P. 13 ( Ngay Góc Ngã Tư Đường Tôn Thất Hiệp Với Đường Lãnh Binh Thăng ) , Quận 11, TP. HCM",08:00 - 23:00,0 - 0,Quận 11,0.0,0.0
1471,Ông Lễ - Hủ Tiếu Mì Sa Tế Bò & Nai,"215 Xóm Đất, P. 9 , Quận 11, TP. HCM",,35.000 - 55.000,Quận 11,10.7587001,106.6470677
1472,Bánh Mì 7.7 - Bánh Mì Xíu Mại - Lý Thường Kiệt,"91 Lý Thường Kiệt, P.7, Quận 11, TP. HCM",05:00 - 23:00,10.000 - 50.000,Quận 11,10.7604861,106.6608377
1473,Bún Bò Cô Hạnh Chi Nhánh Gốc - Hà Tôn Quyền,"190 - 192 Hà Tôn Quyền, P. 6, Quận 11, TP. HCM",,0 - 0,Quận 11,10.7583239,106.6526648
1474,Quán Mì Gọt Ngon,"186 Bình Thới, P. 14, Quận 11, TP. HCM",07:00 - 22:00,25.000 - 40.000,Quận 11,10.7670059,106.6490289
1475,"Phong Thuận - Cơm Gà Xối Mỡ, Dimsum & Bò Né Sốt Tiêu Đen","41 Đội Cung, P. 13, Quận 11, TP. HCM",,0 - 0,Quận 11,0.0,0.0
1476,Bánh Mì Hà Nội Hiệp Hưng - Ông Ích Khiêm,"93 Ông Ích Khiêm, P. 10, Quận 11, TP. HCM",00:00 - 23:59,15.000 - 30.000,Quận 11,10.7660646,106.6444382
1477,Sữa Chua Phomai Trúc Mỡ - Bình Thới,"Số 89, Đường 100 Bình Thới, P. 14, Quận 11, TP. HCM",08:00 - 22:00,0 - 0,Quận 11,0.0,0.0
1478,Bánh Ngọt Bảo Huy,"60E Xóm Đất, P. 8, Quận 11, TP. HCM",07:30 - 19:00,50.000 - 150.000,Quận 11,10.7587001,106.6470677
1479,Bánh Mì Que Pháp - Co.op Mart Phú Thọ,"Khu A Chung Cư Phú Thọ, D28 Lữ Gia, P. 15, Quận 11, TP. HCM",06:45 - 19:00,10.000 - 17.000,Quận 11,0.0,0.0
1480,"Hủ Tiếu Hồ - Hủ Tiếu Xào, Trà Mãng Cầu & Trà Trái Cây - Minh Phụng","394/16 Minh Phụng, P. 9, Quận 11, TP. HCM",,25.000 - 60.000,Quận 11,10.7610969,106.6444436
1481,Trần Quang Ký - Vịt Quay Sốt Tiêu Đen - Âu Cơ,"55 Âu Cơ, P. 14, Quận 11, TP. HCM",06:30 - 20:30,100.000 - 250.000,Quận 11,10.7693382,106.6517089
1482,Bếp Nhà Muội - Điểm Tâm & Hủ Tíu Mì,"101 Lô K Cư Xá Bình Thới, Đường Số 6, P. 8, Quận 11, TP. HCM",,9.000 - 35.000,Quận 11,0.0,0.0
1483,Phở 25k - 349 Minh Phụng,"349 Minh Phụng, P. 2, Quận 11, TP. HCM",06:00 - 22:00,0 - 0,Quận 11,10.7572011,106.6436213
1484,Gờ Cafe - Lý Thường Kiệt,"Lô 004 Chung Cư Thuận Việt, 319 Lý Thường Kiệt, P. 15, Quận 11, TP. HCM",06:30 - 21:30,17.000 - 32.000,Quận 11,0.0,0.0
1485,Chè LuLu - Chè Khúc Bạch - Đường 3/2,"1231 Đường 3/2, P. 6, Quận 11, TP. HCM",,0 - 0,Quận 11,0.0,0.0
1486,Cháo Ếch Singapore - Hạ Vũ,"355 Nguyễn Thị Nhỏ, P. 16, Quận 11, TP. HCM",00:00 - 23:59,45.000 - 130.000,Quận 11,10.7577171,106.6509271
1487,Bún Thái & Ăn Vặt - Tuệ Tĩnh,"90/16G Tuệ Tĩnh, P. 13, Quận 11, TP. HCM",00:00 - 23:59,40.000 - 50.000,Quận 11,10.762849,106.6545795
1488,Hạnh Dung - Ẩm Thực Chay Mặn,"111 - 113 Âu Cơ, P. 14, Quận 11, TP. HCM",07:00 - 21:30,25.000 - 55.000,Quận 11,10.7693382,106.6517089
1489,Cơm Gà Rút Xương Chiên Xù & Hamburger 1454,"1454 Đường 3 Tháng 2, P. 2, Quận 11, TP. HCM",06:39 - 18:45,30.000 - 65.000,Quận 11,10.7554903,106.644467
1490,Bún Bò Hương Thanh - Lạc Long Quân,"212 Lạc Long Quân, P. 10, Quận 11, TP. HCM",,30.000 - 50.000,Quận 11,10.7628666,106.6421519
1491,The Kebab Company,"319 - B16 Lý Thường Kiệt, P. 15, Quận 11, TP. HCM",,35.000 - 50.000,Quận 11,0.0,0.0
1492,Hủ Tiếu Nam Vang Thảo Lưu,"27/98 Lý Nam Đế, P. 7, Quận 11, TP. HCM",,3.000 - 62.000,Quận 11,10.7586672,106.6609606
1493,Bánh Bao Hiệp Phát - Minh Phụng,"458 Minh Phụng, P. 9, Quận 11, TP. HCM",07:00 - 21:30,15.000 - 33.000,Quận 11,10.7610969,106.6444436
1494,Papa Lee’s Noodle - Mì Hoành Thánh (Wonton Noodle) - Tôn Thất Hiệp,"150 Tôn Thất Hiệp, P. 13, Quận 11, TP. HCM",06:45 - 21:30,15.000 - 80.000,Quận 11,10.7643527,106.6533662
1495,Hủ Tiếu Nam Vang Hoà Thuận,"6 Dương Đình Nghệ, P. 8, Quận 11, TP. HCM",06:00 - 21:00,10.000 - 99.000,Quận 11,10.7609108,106.6497996
1496,Bò Bít Tết Lữ Gia,"1/104 Cư Xá Lữ Gia, P. 15, Quận 11, TP. HCM",,45.000 - 50.000,Quận 11,10.7711352,106.6548735
1497,Mì Ý Mẹ Ri,"36A/11 Đường 762 Hồng Bàng, P. 1, Quận 11, TP. HCM",,5.000 - 20.000,Quận 11,10.7560832,106.6389035
1498,Bánh Mì Chay KHÔI - Lý Thường Kiệt,"207 Lý Thường Kiệt, P. 7, Quận 11, TP. HCM",06:00 - 21:00,19.000 - 25.000,Quận 11,10.761941,106.6605111
1499,Cơm Chay Pháp Hạnh,"45C Bình Thới, Quận 11, TP. HCM",06:30 - 19:30,15.000 - 25.000,Quận 11,10.7644389,106.6451202
1500,Bánh Mì Ơi - 64 Lữ Gia,"64 Lữ Gia, P. 15, Quận 11, TP. HCM",07:00 - 20:00,15.000 - 45.000,Quận 11,10.770381,106.6581277
1501,Dương Thuyền - Bún Cá Sa Tế,"7/3 Tôn Thất Hiệp, Quận 11, TP. HCM",06:00 - 15:00,25.000 - 30.000,Quận 11,10.7614431,106.6523834
1502,Bánh Su Kem - Lạc Long Quân,"339D Lạc Long Quân, P. 5, Quận 11, TP. HCM",07:00 - 21:00,20.000 - 40.000,Quận 11,10.774668,106.6479977
